product_category,product_name,product_img_url,product_source,product_price,idx
skirt,AURELIA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13664890/2021/9/4/72923364-674e-4519-9f2c-67d35d21fb031630743498299AureliaOff-WhitePrintedSkirt1.jpg",skirts/aurelia/aurelia-women-cream-coloured--golden-ethnic-print-maxi-skirt/13664890/buy,Rs. 1399,2220
shorts,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11489640/2020/6/10/5052e3aa-6e74-4359-a6d1-038d04c4de9e1591781614592SINGLEMenNavyBlueSolidSlimFitJoggersShortsRoadsterWomenShort1.jpg",shorts/roadster/roadster-women-black-solid-regular-fit-denim-shorts/11489640/buy,Rs. 849,2568
heels,ZAPATOZ,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13386596/2021/1/8/fcafe815-497e-46e4-8fba-6a0ff72b95fe1610111162517-ZAPATOZ-Women-Grey-Woven-Design-Sandals-5781610111161321-1.jpg",heels/zapatoz/zapatoz-women-grey--off-white-woven-design-wedges/13386596/buy,Rs. 599,1976
heels,Shezone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18310832/2022/5/18/d8befb8e-2475-4725-9ce9-e4be3df0c1da1652862792218ShezoneGreySuedePumps1.jpg",heels/shezone/shezone-grey-suede-pumps/18310832/buy,Rs. 1299,583
jacket,Vero Moda,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15453414/2021/9/15/bf85bb07-b77d-43c3-a4bc-4da9b61bb19b1631686354761VeroModaWomenBlueBikerJacket1.jpg",jackets/vero-moda/vero-moda-women-blue-biker-jacket/15453414/buy,Rs. 2149,1203
shorts,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17155340/2022/2/15/bf9f4f0f-b45e-49a6-8685-c2080ccf5edf16448985749143-packcottonshorts1.jpg",shorts/hm/hm-boys-pack-of-3-black--beige-solid-cotton-shorts/17155340/buy,None,2024
skirt,Studio Shringaar,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15132478/2021/9/8/62a150ea-4795-4d7c-a0c2-f8a8c438260b1631092777265JuniperMehandigreenGeorgettePrintedTieredLehengaCholiSetSwea1.jpg",skirts/studio-shringaar/studio-shringaar-pink-floral-printed-organza-skirt/15132478/buy,Rs. 1450,731
bags,Lavie,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13032396/2022/5/26/52ad92f2-26e1-47be-a64e-74ce929cf1d71653567678429LavieNavyBlueSolidSlingBag1.jpg",handbags/lavie/lavie-navy-blue-solid-sling-bag/13032396/buy,Rs. 1435,1783
dress,ONLY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18136900/2022/5/4/8aef0df3-1b57-4ae2-adf4-b0f1c51dc0b31651650039304ONLYBeigeStripedDress1.jpg",dresses/only/only-beige-striped-dress/18136900/buy,Rs. 1999,2109
shoes,U.S. Polo Assn.,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18008740/2022/4/23/a458ac7a-df6b-4ef8-85cc-065118cc21db1650711297928USPoloAssnMenGreyPUSneakers1.jpg",casual-shoes/us-polo-assn/u-s-polo-assn-men-grey-pu-sneakers/18008740/buy,Rs. 2159,330
flats,House of Pataudi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15506182/2021/11/24/62894340-a5ad-4cd9-8221-d062f36ec1fb1637738315795-House-of-Pataudi-Women-Flats-7651637738315013-1.jpg",flats/house-of-pataudi/house-of-pataudi-bronze-toned--gold-toned-ethnic-embellished-handcrafted-leather-mojaris/15506182/buy,Rs. 1399,2386
flats,Shezone,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15847830/2021/10/19/4158f3b6-c100-4db5-89e0-a93e2b3147ca1634616981336ShezoneWomenGreyBallerinasFlats1.jpg",flats/shezone/shezone-women-grey-ballerinas-/15847830/buy,Rs. 699,2297
skirt,Tokyo Talkies,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15038604/2021/8/5/9566c31f-f94a-4247-a8b2-85f1478782981628150318661Skirts1.jpg",skirts/tokyo-talkies/tokyo-talkies-women-green-solid-casual-fit-a-line-skirt/15038604/buy,Rs. 479,2615
shorts,U.S. Polo Assn. Kids,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16686440/2022/6/14/ee665f2a-ad2d-471d-a451-04313d96e6b11655178425153-U-S-Polo-Assn-Kids-Boys-Red--Grey-Pure-Cotton-Shorts-1291655-1.jpg",shorts/us-polo-assn-kids/u-s-polo-assn-kids-boys-red--grey-pure-cotton-shorts/16686440/buy,Rs. 1349,844
dress,max,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18226154/2022/5/11/6bd8d789-75c1-421e-ae06-13165bedbcb51652250918335maxGreenFloralA-LineMidiDress1.jpg",dresses/max/max-green-floral-a-line-midi-dress/18226154/buy,None,1582
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9713949/2019/6/12/47035049-6667-49fd-8219-4e86dceb57e81560340832239-Roadster-Men-Navy-Blue-Regular-Fit-Solid-Casual-Shirt-383156-1.jpg",shirts/roadster/roadster-men-navy-blue-pure-cotton-sustainable-casual-shirt/9713949/buy,Rs. 599,599
pants,HERE&NOW,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16040246/2021/12/15/ebfcb8ee-3b2a-4bf0-bb45-e9a838fd1c7c1639563527275-HERENOW-Men-Track-Pants-7141639563526535-1.jpg",track-pants/herenow/herenow-men-black--charcoal-grey-colourblocked-joggers/16040246/buy,Rs. 569,1650
flats,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13285508/2022/6/13/6c2f16a9-ae39-4dc2-a458-dd14df7fbfa51655123067737-Anouk-Women-Gold-Toned-Self-Striped-Open-Toe-Flats-863165512-1.jpg",flats/anouk/anouk-women-gold-toned-self-striped-open-toe-flats/13285508/buy,Rs. 664,2632
hats,FabSeasons,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/4/24/40d24291-675d-4c53-9d9d-b503d61320161619283730353-1.jpg",hat/fabseasons/fabseasons-women-beige--golden-typography-embroidered-sun-hat/14189522/buy,Rs. 599,2204
skirt,MANGO,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18327892/2022/6/2/8210750d-a707-4ea7-a185-5b8a7d92dac41654173006316MANGOWomenOrangeMicroFloralPrintedMiniSkirt1.jpg",skirts/mango/mango-women-orange-micro-floral-printed-mini-skirt/18327892/buy,None,369
jacket,Jack & Jones,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15219460/2021/8/21/3700d1cc-2c3f-4ea3-9f7a-246fb66e69051629561941284Jackets1.jpg",jackets/jack--jones/jack--jones-men-grey-solid-padded-jacket/15219460/buy,Rs. 4999,905
skirt,SASSAFRAS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18110254/2022/5/10/d301d44a-fe5d-4e36-bb89-12b10bcf36d71652165960880-SASSAFRAS-Women-Skirts-6771652165960273-1.jpg",skirts/sassafras/sassafras-women-mustard-yellow--white-floral-accordion-pleated-skirt/18110254/buy,Rs. 734,354
heels,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11405812/2022/6/13/35acb53d-7945-4b81-8868-31d8d6d21d6f1655122107081-Anouk-Women-Gunmetal-Toned-Solid-Block-Heels-136165512210664-1.jpg",heels/anouk/anouk-women-gunmetal-toned-solid-block-heels/11405812/buy,Rs. 1484,1641
t-shirt,Nautica,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15339592/2021/12/1/1e3e8489-25b3-4ec2-a9ae-d0c20a035fd61638349684782-Nautica-Men-Tshirts-411638349684292-1.jpg",tshirts/nautica/nautica-men-black-solid-polo-collar-pure-cotton-t-shirt/15339592/buy,Rs. 1484,1718
dress,SASSAFRAS,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13843072/2021/3/19/40ac4556-b8fd-47bb-9fde-278c63b2e4e11616143402456TopsSASSAFRASWomenDressesSASSAFRASWomenTrousersSASSAFRASWome1.jpg",dresses/sassafras/sassafras-blue--brown-tie--dye-printed-smocked-a-line-dress/13843072/buy,Rs. 1049,929
flats,W,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18077260/2022/5/15/c9c7f591-239d-494e-8e08-29b63241977b1652596483075WWomenTanOpenToeFlats1.jpg",flats/w/w-women-tan-open-toe-flats/18077260/buy,None,194
shoes,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16943258/2022/5/31/a8f5a0e7-fd24-4698-8d31-bb59f9969b771653983311226-Puma-Unisex-Casual-Shoes-8521653983310799-1.jpg",casual-shoes/puma/puma-unisex-off-white-mirage-sport-patches-sneakers/16943258/buy,Rs. 7499,1446
shirt,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13257400/2021/4/14/15c4ac1e-f042-47c1-8145-7134c13ebd991618398267021-Mast--Harbour-Men-Shirts-7221618398266530-1.jpg",shirts/mast--harbour/mast--harbour-men-olive-green--white-regular-fit-printed-casual-shirt/13257400/buy,Rs. 854,50
jacket,Jack & Jones,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15302996/2021/8/30/47d87f79-c37b-4b4e-804a-dca3af96aa0b1630312931103JackJonesMenBlueLonglineTailoredJacket1.jpg",jackets/jack--jones/jack--jones-men-blue-longline-tailored-jacket/15302996/buy,Rs. 1899,335
dress,Toy Balloon kids,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17155060/2022/2/14/18e819cb-a296-4045-b02f-1999939ea85a1644849348918ToyBalloonkidsPinkFloralLayeredNetDress1.jpg",dresses/toy-balloon-kids/toy-balloon-kids-pink-floral-layered-net-dress/17155060/buy,Rs. 999,674
flats,TWIN TOES,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18008094/2022/4/23/510d1862-1f36-47a0-8822-8f1fd2c1f7eb1650730821545TWINTOESWomenWhiteOpenToeFlatswithBows1.jpg",flats/twin-toes/twin-toes-women-white-open-toe-flats-with-bows/18008094/buy,Rs. 699,2012
shorts,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17366056/2022/3/3/72f7fdc7-5ac0-4adb-aa6f-be3a7fb5120d1646299218584RegularFitLinen-blendshorts1.jpg",shorts/hm/hm-men-rust-orange-regular-fit-linen-blend-shorts/17366056/buy,None,2250
shoes,HIGHLANDER,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11097166/2019/12/10/cb47b7dc-e28a-4559-8388-8b82762b27681575980908117-HIGHLANDER-Men-White-Sneakers-661575980906633-1.jpg",casual-shoes/highlander/highlander-men-white-sneakers/11097166/buy,Rs. 995,447
shoes,Quechua By Decathlon,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14138032/2022/5/17/7e9fd30d-c91f-45a0-b02d-35ca974a18cf1652771712162QuechuaByDecathlonWomenNavyBlueHikingShoesNH1001.jpg",sports-shoes/quechua-by-decathlon/quechua-by-decathlon-women-navy-blue-hiking-shoes-nh100/14138032/buy,Rs. 1301,252
flats,DressBerry,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15484508/2022/6/6/7c31cfc5-7a17-4f3d-80e1-50469e2b00101654513895590-DressBerry-Women-Beige-Croc-Textured-Mid-Top-T-Strap-Flats-6-1.jpg",flats/dressberry/dressberry-women-beige-croc-textured-mid-top-t-strap-flats/15484508/buy,Rs. 839,1614
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10938504/2020/3/2/091a1809-599a-4a77-8f69-1afb822e18021583150828486-Roadster-Men-Tshirts-591583150826569-1.jpg",tshirts/roadster/the-roadster-lifestyle-co-men-olive-green-dyed-round-neck-pure-cotton-t-shirt/10938504/buy,Rs. 399,1687
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/6712142/2022/3/23/f0afdd18-5736-4725-9b01-cc973ca869ca1648038662197-Roadster-Men-Navy-Blue--Grey-Textured-Colourblocked-Round-Ne-1.jpg",tshirts/roadster/roadster-men-navy-blue--grey-textured-colourblocked-round-neck-t-shirt/6712142/buy,Rs. 384,1975
shorts,Fitkin,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17413388/2022/3/30/58b4519d-ade5-4f61-b4c0-e1e5bf1579591648618507669-Fitkin-Women-Shorts-8121648618507052-2.jpg",shorts/fitkin/fitkin-women-white--fluorescent-green-training-or-gym-sports-shorts/17413388/buy,Rs. 1499,1023
pants,PUMA Motorsport,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16740146/2022/2/3/36928e69-8018-4871-8184-080fd6e78ffb1643870519426-PUMA-Motorsport-Men-Blue-BMW-M-Motorsport-Slim-Fit-Track-Pan-1.jpg",track-pants/puma-motorsport/puma-motorsport-men-blue-bmw-m-motorsport-slim-fit-track-pants/16740146/buy,Rs. 3849,2277
flats,shoexpress,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17335958/2022/3/1/2c6602cd-ef71-4595-8950-cee13ce096281646114177118shoexpressBlackPUFlatformSandals1.jpg",flats/shoexpress/shoexpress-women-black-open-toe-flats/17335958/buy,Rs. 1859,2108
bags,Forever New,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18552366/2022/6/1/e0a5eff9-df75-44ad-96fc-e31cda772d621654082184334ForeverNewWomenBlackGold-TonedPULaptopBag1.jpg",laptop-bag/forever-new/forever-new-women-black--gold-toned-pu-laptop-bag/18552366/buy,None,21
dress,Cherry Crumble,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/3/16/746b155c-da9f-45b2-89ec-84e6f06c7d481552724771919-1.jpg",dresses/cherry-crumble/cherry-crumble-girls-blue-self-design-fit-and-flare-dress/9050269/buy,Rs. 699,1227
dress,AASK,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17351746/2022/3/2/b8caea65-f050-4731-aadd-3096a5ad94ca1646226200937AASKNavyBlueStripedCrepeMidiDress1.jpg",dresses/aask/aask-navy-blue-striped-crepe-accordion-pleats-fit--flare-midi-dress-with-belt-/17351746/buy,Rs. 815,1894
sneakers,FILA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17762228/2022/5/26/3f0e0e94-c70f-4e89-a232-02abebf3b37b1653545047653FILAMenMaroonPUSneakers1.jpg",casual-shoes/fila/fila-men-maroon-pu-sneakers/17762228/buy,Rs. 2219,2563
sneakers,Woodland,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14400716/2021/6/17/773db040-342a-411d-b8df-bc4a565a98cb1623906408701-Woodland-Men-Casual-Shoes-9841623906408371-1.jpg",casual-shoes/woodland/woodland-men-camel-brown-solid-leather-sneakers/14400716/buy,Rs. 3146,314
flats,House of Pataudi,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14787252/2021/12/29/eda3baa3-5777-4ba7-845a-7464f09458b31640776766675-House-of-Pataudi-Women-Gold-Toned-Woven-Design-Handcrafted-O-1.jpg",flats/house-of-pataudi/house-of-pataudi-women-gold-toned-woven-design-handcrafted-one-toe-flats-with-pouch/14787252/buy,Rs. 1214,2254
skirt,Uptownie Lite,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/5/20/0d986c99-4015-487c-ad4d-e0cf9065b1d21621526472865-1.jpg",skirts/uptownie-lite/uptownie-lite-plus-size-black-solid-pleated-flared-midi-satin-skirt/14362048/buy,Rs. 899,1736
shoes,W,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18077260/2022/5/15/c9c7f591-239d-494e-8e08-29b63241977b1652596483075WWomenTanOpenToeFlats1.jpg",flats/w/w-women-tan-open-toe-flats/18077260/buy,None,1942
dress,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/2/19/6210b622-9d78-41c1-98db-8b6136a466241582062889919-1.jpg",dresses/vishudh/vishudh-women-grey--mustard-yellow-printed-a-line-dress/11544142/buy,Rs. 919,2247
hats,H&M,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18638324/2022/6/6/78d20d2c-d57e-43ca-8f45-487a2cef52671654522483213Strawhat1.jpg",hat/hm/hm-girls-beige--pink-solid-straw-hat/18638324/buy,None,326
shorts,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14850474/2021/8/31/c7ebb13d-ae44-4ae2-937d-003be097fcc01630387318192-Roadster-Women-Shorts-6961630387317387-1.jpg",shorts/roadster/roadster-women-navy-blue-regular-shorts-with-paper-bag-style/14850474/buy,Rs. 679,1998
jacket,Mast & Harbour,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10388447/2019/10/11/6f958823-0dab-4c3f-991b-e6c34d98769b1570777712490-Mast--Harbour-Men-Jackets-5361570777711168-1.jpg",jackets/mast--harbour/mast--harbour-men-blue-washed-denim-jacket/10388447/buy,Rs. 1649,393
shorts,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11688388/2020/7/31/aa2bf072-bc11-4bae-813d-88f39e22039e1596187076262-Roadster-Women-Blue-Washed-Regular-Fit-Denim-Shorts-45115961-1.jpg",shorts/roadster/roadster-women-blue-washed-regular-fit-denim-shorts/11688388/buy,Rs. 489,594
jacket,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15688334/2021/9/29/feb4a81f-0af9-42ee-818e-bcd783d85c021632925569967Jackets1.jpg",jackets/puma/puma-men-brown-ottoman--sweat-jacket/15688334/buy,Rs. 1999,953
heels,VAYONAA,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18430394/2022/5/26/1548ec56-c9cb-40a0-a73b-3ca502dea64d1653582343097VAYONAABeigePUHigh-TopBlockSandals1.jpg",heels/vayonaa/vayonaa-beige-pu-high-top-block-sandals/18430394/buy,Rs. 899,1732
dress,KASSUALLY,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11850716/2022/4/13/d69218a9-5234-44e1-b632-9a94e8eeb35d1649831419034KASSUALLYWomenBlackEmbellishedSheathDress1.jpg",dresses/kassually/kassually-women-black-embellished-sheath-dress/11850716/buy,Rs. 759,1103
pants,Anouk,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/9367587/2019/7/10/0a5ed4cc-096b-45b4-b9b3-8d3cd860f8771562746981202-Anouk-Men-Kurta-Sets-2901562746979517-1.jpg",kurta-sets/anouk/anouk-men-black--navy-solid-layered-kurta-with-dhoti-pants/9367587/buy,Rs. 1574,1210
shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2284633/2018/2/19/11519031607868-Roadster-Men-Shirts-5971519031607655-1.jpg",shirts/roadster/roadster-men-blue-slim-fit-faded-casual-denim-sustainable-shirt/2284633/buy,Rs. 934,2303
shorts,LOCOMOTIVE,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/1/3b69295a-14b5-4cc3-851e-5cdfd3952f1c1614583832561-1.jpg",shorts/locomotive/locomotive-men-navy-blue--orange-colourblocked-slim-fit-sports-shorts/13780146/buy,Rs. 359,2268
shoes,Puma,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/13/0c8872bf-bba5-4d20-90b7-4f83ff5362531623563796810-1.jpg",sports-shoes/puma/puma-unisex-black--grey-mesh-rs-0-core-running-shoes/14521974/buy,Rs. 4249,1611
dress,Vishudh,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15637728/2021/9/27/7bf80c43-888c-4312-b180-8256ae632b9d1632733372323VishudhBlueFloralEthnicA-LineMidiDress1.jpg",dresses/vishudh/vishudh-blue-ethnic-cotton-a-line-midi-dress/15637728/buy,Rs. 587,1497
skirt,Tokyo Talkies,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15637556/2021/9/27/e30b1d9f-8280-4051-af13-9b55cae916f81632727964341Skirts1.jpg",skirts/tokyo-talkies/tokyo-talkies-women-green-solid-midi-length-wrap-skirt/15637556/buy,Rs. 395,2133
dress,STREET 9,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/10773356/2022/4/28/240d5aaa-b75a-4d34-8f2c-3e8598faf02b1651116148654-STREET-9-Women-Teal-Green-Lace-Layered-A-Line-Dress-20216511-1.jpg",dresses/street-9/street-9-women-teal-green-lace-layered-a-line-dress/10773356/buy,Rs. 873,2225
shoes,HRX by Hrithik Roshan,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11261270/2022/6/6/663932b8-ac7d-42dc-af35-78041e05c66d1654518813765-HRX-by-Hrithik-Roshan-Women-Mint-Green-Woven-Design-Front-Ru-13.jpg",sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-mint-green-woven-design-front-runner-shoe/11261270/buy,Rs. 1639,2505
t-shirt,Roadster,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2475729/2018/4/30/11525066892165-Roadster-Men-Black-Printed-Round-Neck-T-shirt-4741525066891941-1.jpg",tshirts/roadster/roadster-men-black-printed-pure-cotton-t-shirt/2475729/buy,Rs. 335,1295
heels,Carlton London,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18154140/2022/5/23/487f0e58-1df4-4026-b873-5df38365822c1653290313475-Carlton-London-Women-Beige-Solid-Block-Heels-958165329031326-1.jpg",heels/carlton-london/carlton-london-women-beige-solid-block-heels/18154140/buy,Rs. 1496,960
flats,Kook N Keech,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15395924/2021/9/13/80284ab2-670d-4839-b519-811833164c0f1631515144060-Kook-N-Keech-Women-Flats-5051631515143770-1.jpg",flats/kook-n-keech/kook-n-keech-women-maroon-solid-ballerinas-with-bow-detail/15395924/buy,Rs. 599,2581
skirt,Tokyo Talkies,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15953986/2022/1/29/05eae67c-a00f-4c6a-9ee6-66307d1bf08b1643433896259-Tokyo-Talkies-Women-Black-Solid-Slim-Fit-Straight-Skirt-9111-1.jpg",skirts/tokyo-talkies/tokyo-talkies-women-black-solid-slim-fit-straight-skirt/15953986/buy,Rs. 1247,301
